759,683,0.164600
760,155,0.425107
760,724,0.773202
761,375,0.213568
762,45,0.433928
762,84,0.033077
762,322,0.929321
762,391,0.106043
763,124,0.266287
764,177,0.482049
765,67,0.792780
766,233,0.257524
766,325,0.213916
767,626,0.282464
768,477,0.380628
769,611,0.208123
770,2,0.928528
771,77,0.764064
772,126,0.616563
772,196,0.575853
773,551,0.356334
774,3,0.907848
774,141,0.197901
774,244,0.114107
775,75,0.791140
776,268,0.698163
777,253,0.018251
778,441,0.747969
779,726,0.114529
780,183,0.894964
780,409,0.654629
780,685,0.345891
781,477,0.382413
781,768,0.215049
782,337,0.331292
783,754,0.017785
784,162,0.914368
784,187,0.785470
784,300,0.393451
785,380,0.729983
786,439,0.831551
787,161,0.877797
788,6,0.129609
788,130,0.343425
789,528,0.942070
790,573,0.362191
791,302,0.352060
792,664,0.080655
793,368,0.571891
793,394,0.776393
793,406,0.844201
794,127,0.493295
795,317,0.817317
796,24,0.642734
796,57,0.435375
796,189,0.352314
796,419,0.349157
796,592,0.281545
797,235,0.919119
798,68,0.626152
799,733,0.744580
800,34,0.157540
800,168,0.776418
800,719,0.251955
801,312,0.612058
802,440,0.854603
803,348,0.314608
804,561,0.608444
805,739,0.125922
806,777,0.373662
807,177,0.133293
807,412,0.261863
808,49,0.126031
808,226,0.202817
808,303,0.750525
808,483,0.070950
808,742,0.458914
809,581,0.963244
810,388,0.234676
811,648,0.197518
812,33,0.683946
813,713,0.081326
814,461,0.854236
815,269,0.152563
816,295,0.120177
817,179,0.809124
818,139,0.944193
819,417,0.045520
820,409,0.060262
821,760,0.829722
822,709,0.141179
823,388,0.801168
824,401,0.227488
824,490,0.399215
825,688,0.599194
826,281,0.655206
827,346,0.053727
828,813,0.986364
829,586,0.812305
830,317,0.413580
830,795,0.031838
831,753,0.108049
832,233,0.974467
832,766,0.867119
833,308,0.671080
834,639,0.834369
834,718,0.238217
834,749,0.716939
835,199,0.589708
835,260,0.222540
836,327,0.227762
836,353,0.001574
837,150,0.447814
837,221,0.409766
837,520,0.933005
838,230,0.022462
838,306,0.513499
838,488,0.376501
839,30,0.859511
839,31,0.793872
839,58,0.609468
839,107,0.331804
839,172,0.624005
840,571,0.653873
841,151,0.644390
841,595,0.259120
842,409,0.026000
842,820,0.987042
843,516,0.207749
844,406,0.642325
845,842,0.560325
846,338,0.376933
846,401,0.120691
846,824,0.449107
847,182,0.137716
848,5,0.585800
848,149,0.542600
849,539,0.483601
850,535,0.886600
851,58,0.081595
852,803,0.362593
853,682,0.100809
854,251,0.299211
855,580,0.841668
856,83,0.913002
857,485,0.827927
857,695,0.970299
858,251,0.813280
859,135,0.797872
859,515,0.839796
860,243,0.448720
861,294,0.642095
862,712,0.693926
863,51,0.815759
864,308,0.468209
864,833,0.193634
865,364,0.401555
865,514,0.930652
865,569,0.467209
866,571,0.378445
867,236,0.517596
867,367,0.227756
867,506,0.899267
867,751,0.985847
868,809,0.136994
869,606,0.458481
870,109,0.689134
870,211,0.279015
870,631,0.409278
871,428,0.739932
872,204,0.031255
873,251,0.303932
874,123,0.192647
875,678,0.813189
876,300,0.274869
876,711,0.717761
877,210,0.408626
878,790,0.785073
879,342,0.722293
879,372,0.577059
880,798,0.632939
881,513,0.798596
882,768,0.000275
883,847,0.627795
884,77,0.346431
885,482,0.471857
886,441,0.492207
887,193,0.529620
888,552,0.318549
889,135,0.857925
890,388,0.138002
890,810,0.399142
890,823,0.386913
891,5,0.846436
891,848,0.056135
892,164,0.456879
893,477,0.765532
893,768,0.292495
894,836,0.961921
895,765,1.000000
896,712,0.999092
897,366,0.741617
898,552,0.349783
899,432,0.796585
900,713,0.199000
901,321,0.600734
902,430,0.542825
903,32,0.251693
903,80,0.201617
903,418,0.575624
904,279,0.513759
905,116,0.747701
905,487,0.608020
906,107,0.989635
907,485,0.798450
907,695,0.554778
908,156,0.146671
909,19,0.107010
909,212,0.523785
910,52,0.246300
910,71,0.571627
910,269,0.334365
910,430,0.678709
910,902,0.069367
911,109,0.844641
911,284,0.876262
912,732,0.332073
913,418,0.145400
914,50,0.744075
914,373,0.661891
915,650,0.402784
916,37,0.585027
916,87,0.555453
916,121,0.494116
916,372,0.614501
916,879,0.924830
917,663,0.613926
918,401,0.256384
919,672,0.039663
920,576,0.620714
921,471,0.343489
922,0,0.024167
922,47,0.171394
922,75,0.610723
922,268,0.423845
922,308,0.568438
922,776,0.730373
923,447,0.373973
924,598,0.365644
925,570,0.376277
926,539,0.086606
927,141,0.583115
928,310,0.418166
928,372,0.110807
928,613,0.325262
929,623,0.685165
930,440,0.563984
930,802,0.871871
931,135,0.531860
932,7,0.974538
933,816,0.060241
934,65,0.475344
934,184,0.110132
934,271,0.992179
935,134,0.549515
936,348,0.698705
937,398,0.127237
938,345,0.474984
938,560,0.059347
938,731,0.445107
939,127,0.917977
940,504,0.439511
941,405,0.858511
942,632,0.997177
943,90,0.549302
943,253,0.124284
944,153,0.846325
945,346,0.190258
946,326,0.664346
947,442,0.656273
948,45,0.973193
948,50,0.457616
948,74,0.159347
948,175,0.139185
948,241,0.283333
948,373,0.972964
948,513,0.597956
948,531,0.852208
948,914,0.062886
949,646,0.925623
950,83,0.949394
951,253,0.466668
951,715,0.282231
952,323,0.460251
953,24,0.430824
953,160,0.866139
953,388,0.198631
953,660,0.384766
953,823,0.759196
954,862,0.814225
955,796,0.672739
956,154,0.721585
957,372,0.683365
958,628,0.313986
959,453,0.168483
959,727,0.688042
960,626,0.920936
961,696,0.165764
962,443,0.003818
963,222,0.176306
964,611,0.178152
965,414,0.198052
966,955,0.668274
967,209,0.674452
968,272,0.517482
969,737,0.323405
970,22,0.466967
970,190,0.320824
970,314,0.093644
970,344,0.870438
970,382,0.445121
970,396,0.147775
970,747,0.652046
971,145,0.941981
972,511,0.882350
973,723,0.660927
973,737,0.203913
974,445,0.170347
975,532,0.016075
976,509,0.165414
977,287,0.109083
978,655,0.361192
979,611,0.561133
979,769,0.963839
980,776,0.245494
981,401,0.023861
982,666,0.030040
983,668,0.886172
984,67,0.886352
985,318,0.913224
986,140,0.547401
987,815,0.172576
988,91,0.487048
989,145,0.814419
990,702,0.936609
991,261,0.583064
992,782,0.548907
993,26,0.471753
993,233,0.753337
994,230,0.332312
995,0,0.172459
995,1,0.512964
995,55,0.380426
995,69,0.828165
996,41,0.967038
997,598,0.004778
998,18,0.301390
998,545,0.454566
999,636,0.890453
